lon,lat,country_name,country_code_iso3,pm25_m4to9,fpm25_m4to9,n_months
28.75,-27.80104637145996,South Africa,ZAF,11.586882829666138,6.24448823928833,6
28.75,-26.858638763427734,South Africa,ZAF,12.002740065256754,5.196104367574056,6
28.75,-25.916231155395508,South Africa,ZAF,13.631781260172525,5.424422025680542,6
28.75,-24.97382164001465,South Africa,ZAF,8.772204955418905,3.501422166824341,6
28.75,-24.031414031982422,South Africa,ZAF,7.244080543518066,2.9222164948781333,6
28.75,-23.089004516601562,South Africa,ZAF,5.1701788902282715,1.7115406195322673,6
28.75,-22.146596908569336,Botswana,BWA,4.779099742571513,2.0482274691263833,6
28.75,-21.20418930053711,Zimbabwe,ZWE,5.14481508731842,2.362043539683024,6
28.75,-20.26177978515625,Zimbabwe,ZWE,5.6542747020721436,1.5383255084355671,6
28.75,-19.319372177124023,Zimbabwe,ZWE,4.768635074297587,2.2711216608683267,6
28.75,-18.376962661743164,Zimbabwe,ZWE,4.609529972076416,2.111376921335856,6
28.75,-17.434555053710938,Zimbabwe,ZWE,4.3757675886154175,1.9770692189534504,6
28.75,-16.49214744567871,Zambia,ZMB,3.915004849433899,1.9596617817878723,6
28.75,-15.549737930297852,Zambia,ZMB,4.153093298276265,1.90870197614034,6
28.75,-14.607329368591309,Zambia,ZMB,4.018784284591675,2.226160764694214,6
28.75,-13.664921760559082,Zambia,ZMB,4.115030725797017,2.131809870402018,6
28.75,-12.722513198852539,Dem. Rep. Congo,COD,4.140027602513631,2.068818509578705,6
28.75,-11.780104637145996,Zambia,ZMB,3.5840561191240945,2.1329142848650613,6
28.75,-10.837696075439453,Zambia,ZMB,3.7018603881200156,2.252668778101603,6
28.75,-9.89528751373291,Zambia,ZMB,3.8027437329292297,2.4064736366271973,6
28.75,-8.952879905700684,Zambia,ZMB,3.463937520980835,2.103227436542511,6
28.75,-8.01047134399414,Dem. Rep. Congo,COD,3.5408125718434653,2.1357128024101257,6
28.75,-7.068062782287598,Dem. Rep. Congo,COD,7.078192214171092,5.619516690572103,6
28.75,-6.125654220581055,Dem. Rep. Congo,COD,4.956483880678813,3.4705006877581277,6
28.75,-5.18324613571167,Dem. Rep. Congo,COD,4.479056100050609,2.8874510129292807,6
