lon,lat,country_name,country_code_iso3,pm25_annual,fpm25_annual,n_months
-96.25,-64.55497741699219,NA,NA,1.4968828360239665,0.004847248395284017,12
-96.25,-63.61256408691406,NA,NA,1.593222330013911,0.005217363437016805,12
-96.25,-62.67015838623047,NA,NA,1.6816691954930623,0.005625367164611816,12
-96.25,-61.72774887084961,NA,NA,1.775978724161784,0.005979289611180623,12
-96.25,-60.78533935546875,NA,NA,1.8763783772786458,0.006192624568939209,12
-96.25,-59.842933654785156,NA,NA,1.9626982311407726,0.006034086147944133,12
-96.25,-58.9005241394043,NA,NA,2.0380727648735046,0.005843669176101685,12
-96.25,-57.95811462402344,NA,NA,2.107545087734858,0.005743205547332764,12
-96.25,-57.01570510864258,NA,NA,2.1793925364812217,0.005770444869995117,12
-96.25,-56.073299407958984,NA,NA,2.2494707703590393,0.005883405605951945,12
-96.25,-55.130889892578125,NA,NA,2.3155712385972342,0.0061149001121521,12
-96.25,-54.188480377197266,NA,NA,2.378495067358017,0.006591508785883586,12
-96.25,-53.24607467651367,NA,NA,2.4232680102189383,0.007029334704081218,12
-96.25,-52.30366516113281,NA,NA,2.455759823322296,0.007241735855738322,12
-96.25,-51.36125564575195,NA,NA,2.478136569261551,0.0072428882122039795,12
-96.25,-50.41884994506836,NA,NA,2.4931043783823648,0.007398466269175212,12
-96.25,-49.4764404296875,NA,NA,2.4944151242574057,0.00781796375910441,12
-96.25,-48.53403091430664,NA,NA,2.476552446683248,0.008321245511372885,12
-96.25,-47.59162139892578,NA,NA,2.45035586754481,0.008840978145599365,12
-96.25,-46.64921569824219,NA,NA,2.4156161546707153,0.009514272212982178,12
-96.25,-45.70680618286133,NA,NA,2.3646418849627175,0.010187129179636637,12
-96.25,-44.76439666748047,NA,NA,2.305532068014145,0.011127591133117676,12
-96.25,-43.821990966796875,NA,NA,2.235888034105301,0.012263327836990356,12
-96.25,-42.879581451416016,NA,NA,2.1551848153273263,0.013484567403793335,12
-96.25,-41.937171936035156,NA,NA,2.068384110927582,0.014641404151916504,12
-96.25,-40.99476623535156,NA,NA,1.9823091129461925,0.015584270159403482,12
-96.25,-40.0523567199707,NA,NA,1.8905336062113445,0.016256392002105713,12
-96.25,-39.109947204589844,NA,NA,1.8083707491556804,0.016802410284678142,12
-96.25,-38.167537689208984,NA,NA,1.732700268427531,0.017375439405441284,12
-96.25,-37.22513198852539,NA,NA,1.655169665813446,0.018205394347508747,12
-96.25,-36.28272247314453,NA,NA,1.5862735907236736,0.01937588055928548,12
-96.25,-35.34031295776367,NA,NA,1.5281881590684254,0.020649125178654987,12
-96.25,-34.39790725708008,NA,NA,1.4752450188000996,0.021828482548395794,12
-96.25,-33.45549774169922,NA,NA,1.433139721552531,0.023053258657455444,12
-96.25,-32.51308822631836,NA,NA,1.3936772843201954,0.024184376001358032,12
-96.25,-31.570680618286133,NA,NA,1.3618772725264232,0.02553333838780721,12
-96.25,-30.628273010253906,NA,NA,1.3383053640524547,0.02706398566563924,12
-96.25,-29.685863494873047,NA,NA,1.32699911793073,0.028935611248016357,12
-96.25,-28.74345588684082,NA,NA,1.3282562792301178,0.030654112497965496,12
-96.25,-27.80104637145996,NA,NA,1.338909884293874,0.03255837162335714,12
-96.25,-26.858638763427734,NA,NA,1.365868200858434,0.035576035579045616,12
-96.25,-25.916231155395508,NA,NA,1.4116548399130504,0.039129287004470825,12
-96.25,-24.97382164001465,NA,NA,1.4736442665259044,0.043110042810440063,12
-96.25,-24.031414031982422,NA,NA,1.5466087063153584,0.048034866650899254,12
-96.25,-23.089004516601562,NA,NA,1.625450591246287,0.05430821577707926,12
-96.25,-22.146596908569336,NA,NA,1.7188031474749248,0.0618797242641449,12
-96.25,-21.20418930053711,NA,NA,1.824623018503189,0.07048123081525166,12
-96.25,-20.26177978515625,NA,NA,1.933564007282257,0.0807691216468811,12
-96.25,-19.319372177124023,NA,NA,2.0368567605813346,0.09214980403582256,12
-96.25,-18.376962661743164,NA,NA,2.1260964373747506,0.10535648465156555,12
-96.25,-17.434555053710938,NA,NA,2.2008211414019265,0.11830005049705505,12
-96.25,-16.49214744567871,NA,NA,2.2652235627174377,0.13159637649854025,12
-96.25,-15.549737930297852,NA,NA,2.306937317053477,0.1454151968161265,12
-96.25,-14.607329368591309,NA,NA,2.3239874243736267,0.15776891509691873,12
