lon,lat,grid_id,country_name,country_code_iso3,country_code_iso2
-11.25,8.952879905700684,30376,Sierra Leone,SLE,SL
-10,8.952879905700684,30377,Guinea,GIN,GN
-8.75,8.952879905700684,30378,Guinea,GIN,GN
-7.5,8.952879905700684,30379,Côte d'Ivoire,CIV,CI
-6.25,8.952879905700684,30380,Côte d'Ivoire,CIV,CI
-5,8.952879905700684,30381,Côte d'Ivoire,CIV,CI
-3.75,8.952879905700684,30382,Côte d'Ivoire,CIV,CI
-2.5,8.952879905700684,30383,Ghana,GHA,GH
-1.25,8.952879905700684,30384,Ghana,GHA,GH
0,8.952879905700684,30385,Ghana,GHA,GH
1.25,8.952879905700684,30386,Togo,TGO,TG
2.5,8.952879905700684,30387,Benin,BEN,BJ
3.75,8.952879905700684,30388,Nigeria,NGA,NG
5,8.952879905700684,30389,Nigeria,NGA,NG
6.25,8.952879905700684,30390,Nigeria,NGA,NG
7.5,8.952879905700684,30391,Nigeria,NGA,NG
8.75,8.952879905700684,30392,Nigeria,NGA,NG
10,8.952879905700684,30393,Nigeria,NGA,NG
11.25,8.952879905700684,30394,Nigeria,NGA,NG
12.5,8.952879905700684,30395,Nigeria,NGA,NG
13.75,8.952879905700684,30396,Cameroon,CMR,CM
15,8.952879905700684,30397,Chad,TCD,TD
16.25,8.952879905700684,30398,Chad,TCD,TD
17.5,8.952879905700684,30399,Chad,TCD,TD
18.75,8.952879905700684,30400,Chad,TCD,TD
20,8.952879905700684,30401,Central African Rep.,CAF,CF
21.25,8.952879905700684,30402,Central African Rep.,CAF,CF
22.5,8.952879905700684,30403,Central African Rep.,CAF,CF
23.75,8.952879905700684,30404,Sudan,SDN,SD
25,8.952879905700684,30405,NA,NA,NA
26.25,8.952879905700684,30406,NA,NA,NA
27.5,8.952879905700684,30407,NA,NA,NA
28.75,8.952879905700684,30408,NA,NA,NA
30,8.952879905700684,30409,NA,NA,NA
31.25,8.952879905700684,30410,NA,NA,NA
32.5,8.952879905700684,30411,NA,NA,NA
33.75,8.952879905700684,30412,NA,NA,NA
35,8.952879905700684,30413,Ethiopia,ETH,ET
36.25,8.952879905700684,30414,Ethiopia,ETH,ET
37.5,8.952879905700684,30415,Ethiopia,ETH,ET
38.75,8.952879905700684,30416,Ethiopia,ETH,ET
40,8.952879905700684,30417,Ethiopia,ETH,ET
41.25,8.952879905700684,30418,Ethiopia,ETH,ET
42.5,8.952879905700684,30419,Ethiopia,ETH,ET
43.75,8.952879905700684,30420,Ethiopia,ETH,ET
45,8.952879905700684,30421,NA,NA,NA
46.25,8.952879905700684,30422,NA,NA,NA
47.5,8.952879905700684,30423,NA,NA,NA
48.75,8.952879905700684,30424,Somalia,SOM,SO
50,8.952879905700684,30425,Somalia,SOM,SO
51.25,8.952879905700684,30426,NA,NA,NA
52.5,8.952879905700684,30427,NA,NA,NA
53.75,8.952879905700684,30428,NA,NA,NA
55,8.952879905700684,30429,NA,NA,NA
56.25,8.952879905700684,30430,NA,NA,NA
57.5,8.952879905700684,30431,NA,NA,NA
58.75,8.952879905700684,30432,NA,NA,NA
60,8.952879905700684,30433,NA,NA,NA
61.25,8.952879905700684,30434,NA,NA,NA
62.5,8.952879905700684,30435,NA,NA,NA
63.75,8.952879905700684,30436,NA,NA,NA
65,8.952879905700684,30437,NA,NA,NA
66.25,8.952879905700684,30438,NA,NA,NA
67.5,8.952879905700684,30439,NA,NA,NA
68.75,8.952879905700684,30440,NA,NA,NA
70,8.952879905700684,30441,NA,NA,NA
71.25,8.952879905700684,30442,NA,NA,NA
72.5,8.952879905700684,30443,NA,NA,NA
73.75,8.952879905700684,30444,NA,NA,NA
75,8.952879905700684,30445,NA,NA,NA
76.25,8.952879905700684,30446,NA,NA,NA
77.5,8.952879905700684,30447,India,IND,IN
78.75,8.952879905700684,30448,NA,NA,NA
80,8.952879905700684,30449,Sri Lanka,LKA,LK
81.25,8.952879905700684,30450,NA,NA,NA
82.5,8.952879905700684,30451,NA,NA,NA
83.75,8.952879905700684,30452,NA,NA,NA
85,8.952879905700684,30453,NA,NA,NA
86.25,8.952879905700684,30454,NA,NA,NA
87.5,8.952879905700684,30455,NA,NA,NA
88.75,8.952879905700684,30456,NA,NA,NA
90,8.952879905700684,30457,NA,NA,NA
91.25,8.952879905700684,30458,NA,NA,NA
92.5,8.952879905700684,30459,NA,NA,NA
93.75,8.952879905700684,30460,NA,NA,NA
95,8.952879905700684,30461,NA,NA,NA
96.25,8.952879905700684,30462,NA,NA,NA
97.5,8.952879905700684,30463,NA,NA,NA
98.75,8.952879905700684,30464,Thailand,THA,TH
100,8.952879905700684,30465,NA,NA,NA
101.25,8.952879905700684,30466,NA,NA,NA
102.5,8.952879905700684,30467,NA,NA,NA
103.75,8.952879905700684,30468,NA,NA,NA
105,8.952879905700684,30469,Vietnam,VNM,VN
106.25,8.952879905700684,30470,NA,NA,NA
107.5,8.952879905700684,30471,NA,NA,NA
108.75,8.952879905700684,30472,NA,NA,NA
110,8.952879905700684,30473,NA,NA,NA
111.25,8.952879905700684,30474,NA,NA,NA
112.5,8.952879905700684,30475,NA,NA,NA
113.75,8.952879905700684,30476,NA,NA,NA
115,8.952879905700684,30477,NA,NA,NA
116.25,8.952879905700684,30478,NA,NA,NA
117.5,8.952879905700684,30479,NA,NA,NA
118.75,8.952879905700684,30480,NA,NA,NA
120,8.952879905700684,30481,NA,NA,NA
121.25,8.952879905700684,30482,NA,NA,NA
122.5,8.952879905700684,30483,NA,NA,NA
123.75,8.952879905700684,30484,NA,NA,NA
125,8.952879905700684,30485,NA,NA,NA
126.25,8.952879905700684,30486,Philippines,PHL,PH
127.5,8.952879905700684,30487,NA,NA,NA
128.75,8.952879905700684,30488,NA,NA,NA
130,8.952879905700684,30489,NA,NA,NA
131.25,8.952879905700684,30490,NA,NA,NA
132.5,8.952879905700684,30491,NA,NA,NA
133.75,8.952879905700684,30492,NA,NA,NA
135,8.952879905700684,30493,NA,NA,NA
136.25,8.952879905700684,30494,NA,NA,NA
137.5,8.952879905700684,30495,NA,NA,NA
138.75,8.952879905700684,30496,NA,NA,NA
140,8.952879905700684,30497,NA,NA,NA
141.25,8.952879905700684,30498,NA,NA,NA
142.5,8.952879905700684,30499,NA,NA,NA
143.75,8.952879905700684,30500,NA,NA,NA
145,8.952879905700684,30501,NA,NA,NA
146.25,8.952879905700684,30502,NA,NA,NA
147.5,8.952879905700684,30503,NA,NA,NA
148.75,8.952879905700684,30504,NA,NA,NA
150,8.952879905700684,30505,NA,NA,NA
151.25,8.952879905700684,30506,NA,NA,NA
152.5,8.952879905700684,30507,NA,NA,NA
153.75,8.952879905700684,30508,NA,NA,NA
155,8.952879905700684,30509,NA,NA,NA
156.25,8.952879905700684,30510,NA,NA,NA
157.5,8.952879905700684,30511,NA,NA,NA
158.75,8.952879905700684,30512,NA,NA,NA
160,8.952879905700684,30513,NA,NA,NA
161.25,8.952879905700684,30514,NA,NA,NA
162.5,8.952879905700684,30515,NA,NA,NA
163.75,8.952879905700684,30516,NA,NA,NA
165,8.952879905700684,30517,NA,NA,NA
166.25,8.952879905700684,30518,NA,NA,NA
167.5,8.952879905700684,30519,NA,NA,NA
168.75,8.952879905700684,30520,NA,NA,NA
170,8.952879905700684,30521,NA,NA,NA
171.25,8.952879905700684,30522,NA,NA,NA
172.5,8.952879905700684,30523,NA,NA,NA
173.75,8.952879905700684,30524,NA,NA,NA
175,8.952879905700684,30525,NA,NA,NA
176.25,8.952879905700684,30526,NA,NA,NA
177.5,8.952879905700684,30527,NA,NA,NA
178.75,8.952879905700684,30528,NA,NA,NA
-180,9.89528751373291,30529,NA,NA,NA
-178.75,9.89528751373291,30530,NA,NA,NA
-177.5,9.89528751373291,30531,NA,NA,NA
-176.25,9.89528751373291,30532,NA,NA,NA
-175,9.89528751373291,30533,NA,NA,NA
-173.75,9.89528751373291,30534,NA,NA,NA
-172.5,9.89528751373291,30535,NA,NA,NA
-171.25,9.89528751373291,30536,NA,NA,NA
-170,9.89528751373291,30537,NA,NA,NA
-168.75,9.89528751373291,30538,NA,NA,NA
-167.5,9.89528751373291,30539,NA,NA,NA
-166.25,9.89528751373291,30540,NA,NA,NA
-165,9.89528751373291,30541,NA,NA,NA
-163.75,9.89528751373291,30542,NA,NA,NA
-162.5,9.89528751373291,30543,NA,NA,NA
-161.25,9.89528751373291,30544,NA,NA,NA
-160,9.89528751373291,30545,NA,NA,NA
-158.75,9.89528751373291,30546,NA,NA,NA
-157.5,9.89528751373291,30547,NA,NA,NA
-156.25,9.89528751373291,30548,NA,NA,NA
-155,9.89528751373291,30549,NA,NA,NA
-153.75,9.89528751373291,30550,NA,NA,NA
-152.5,9.89528751373291,30551,NA,NA,NA
-151.25,9.89528751373291,30552,NA,NA,NA
-150,9.89528751373291,30553,NA,NA,NA
-148.75,9.89528751373291,30554,NA,NA,NA
-147.5,9.89528751373291,30555,NA,NA,NA
-146.25,9.89528751373291,30556,NA,NA,NA
-145,9.89528751373291,30557,NA,NA,NA
-143.75,9.89528751373291,30558,NA,NA,NA
-142.5,9.89528751373291,30559,NA,NA,NA
-141.25,9.89528751373291,30560,NA,NA,NA
-140,9.89528751373291,30561,NA,NA,NA
-138.75,9.89528751373291,30562,NA,NA,NA
-137.5,9.89528751373291,30563,NA,NA,NA
-136.25,9.89528751373291,30564,NA,NA,NA
-135,9.89528751373291,30565,NA,NA,NA
-133.75,9.89528751373291,30566,NA,NA,NA
-132.5,9.89528751373291,30567,NA,NA,NA
-131.25,9.89528751373291,30568,NA,NA,NA
-130,9.89528751373291,30569,NA,NA,NA
-128.75,9.89528751373291,30570,NA,NA,NA
-127.5,9.89528751373291,30571,NA,NA,NA
-126.25,9.89528751373291,30572,NA,NA,NA
-125,9.89528751373291,30573,NA,NA,NA
-123.75,9.89528751373291,30574,NA,NA,NA
-122.5,9.89528751373291,30575,NA,NA,NA
-121.25,9.89528751373291,30576,NA,NA,NA
-120,9.89528751373291,30577,NA,NA,NA
-118.75,9.89528751373291,30578,NA,NA,NA
-117.5,9.89528751373291,30579,NA,NA,NA
-116.25,9.89528751373291,30580,NA,NA,NA
-115,9.89528751373291,30581,NA,NA,NA
-113.75,9.89528751373291,30582,NA,NA,NA
-112.5,9.89528751373291,30583,NA,NA,NA
-111.25,9.89528751373291,30584,NA,NA,NA
-110,9.89528751373291,30585,NA,NA,NA
-108.75,9.89528751373291,30586,NA,NA,NA
-107.5,9.89528751373291,30587,NA,NA,NA
-106.25,9.89528751373291,30588,NA,NA,NA
-105,9.89528751373291,30589,NA,NA,NA
-103.75,9.89528751373291,30590,NA,NA,NA
-102.5,9.89528751373291,30591,NA,NA,NA
-101.25,9.89528751373291,30592,NA,NA,NA
-100,9.89528751373291,30593,NA,NA,NA
-98.75,9.89528751373291,30594,NA,NA,NA
-97.5,9.89528751373291,30595,NA,NA,NA
-96.25,9.89528751373291,30596,NA,NA,NA
-95,9.89528751373291,30597,NA,NA,NA
-93.75,9.89528751373291,30598,NA,NA,NA
-92.5,9.89528751373291,30599,NA,NA,NA
-91.25,9.89528751373291,30600,NA,NA,NA
-90,9.89528751373291,30601,NA,NA,NA
-88.75,9.89528751373291,30602,NA,NA,NA
-87.5,9.89528751373291,30603,NA,NA,NA
-86.25,9.89528751373291,30604,NA,NA,NA
-85,9.89528751373291,30605,Costa Rica,CRI,CR
-83.75,9.89528751373291,30606,Costa Rica,CRI,CR
-82.5,9.89528751373291,30607,NA,NA,NA
-81.25,9.89528751373291,30608,NA,NA,NA
-80,9.89528751373291,30609,NA,NA,NA
-78.75,9.89528751373291,30610,NA,NA,NA
-77.5,9.89528751373291,30611,NA,NA,NA
-76.25,9.89528751373291,30612,NA,NA,NA
-75,9.89528751373291,30613,Colombia,COL,CO
-73.75,9.89528751373291,30614,Colombia,COL,CO
-72.5,9.89528751373291,30615,Venezuela,VEN,VE
-71.25,9.89528751373291,30616,NA,NA,NA
-70,9.89528751373291,30617,Venezuela,VEN,VE
-68.75,9.89528751373291,30618,Venezuela,VEN,VE
-67.5,9.89528751373291,30619,Venezuela,VEN,VE
-66.25,9.89528751373291,30620,Venezuela,VEN,VE
-65,9.89528751373291,30621,Venezuela,VEN,VE
-63.75,9.89528751373291,30622,Venezuela,VEN,VE
-62.5,9.89528751373291,30623,Venezuela,VEN,VE
-61.25,9.89528751373291,30624,NA,NA,NA
-60,9.89528751373291,30625,NA,NA,NA
-58.75,9.89528751373291,30626,NA,NA,NA
-57.5,9.89528751373291,30627,NA,NA,NA
-56.25,9.89528751373291,30628,NA,NA,NA
-55,9.89528751373291,30629,NA,NA,NA
-53.75,9.89528751373291,30630,NA,NA,NA
-52.5,9.89528751373291,30631,NA,NA,NA
-51.25,9.89528751373291,30632,NA,NA,NA
-50,9.89528751373291,30633,NA,NA,NA
-48.75,9.89528751373291,30634,NA,NA,NA
-47.5,9.89528751373291,30635,NA,NA,NA
-46.25,9.89528751373291,30636,NA,NA,NA
-45,9.89528751373291,30637,NA,NA,NA
-43.75,9.89528751373291,30638,NA,NA,NA
-42.5,9.89528751373291,30639,NA,NA,NA
-41.25,9.89528751373291,30640,NA,NA,NA
-40,9.89528751373291,30641,NA,NA,NA
-38.75,9.89528751373291,30642,NA,NA,NA
-37.5,9.89528751373291,30643,NA,NA,NA
-36.25,9.89528751373291,30644,NA,NA,NA
-35,9.89528751373291,30645,NA,NA,NA
-33.75,9.89528751373291,30646,NA,NA,NA
-32.5,9.89528751373291,30647,NA,NA,NA
-31.25,9.89528751373291,30648,NA,NA,NA
-30,9.89528751373291,30649,NA,NA,NA
-28.75,9.89528751373291,30650,NA,NA,NA
-27.5,9.89528751373291,30651,NA,NA,NA
-26.25,9.89528751373291,30652,NA,NA,NA
-25,9.89528751373291,30653,NA,NA,NA
-23.75,9.89528751373291,30654,NA,NA,NA
-22.5,9.89528751373291,30655,NA,NA,NA
-21.25,9.89528751373291,30656,NA,NA,NA
-20,9.89528751373291,30657,NA,NA,NA
-18.75,9.89528751373291,30658,NA,NA,NA
-17.5,9.89528751373291,30659,NA,NA,NA
-16.25,9.89528751373291,30660,NA,NA,NA
-15,9.89528751373291,30661,NA,NA,NA
-13.75,9.89528751373291,30662,Guinea,GIN,GN
-12.5,9.89528751373291,30663,Guinea,GIN,GN
-11.25,9.89528751373291,30664,Sierra Leone,SLE,SL
-10,9.89528751373291,30665,Guinea,GIN,GN
-8.75,9.89528751373291,30666,Guinea,GIN,GN
-7.5,9.89528751373291,30667,Côte d'Ivoire,CIV,CI
-6.25,9.89528751373291,30668,Côte d'Ivoire,CIV,CI
-5,9.89528751373291,30669,Côte d'Ivoire,CIV,CI
-3.75,9.89528751373291,30670,Côte d'Ivoire,CIV,CI
-2.5,9.89528751373291,30671,Ghana,GHA,GH
-1.25,9.89528751373291,30672,Ghana,GHA,GH
0,9.89528751373291,30673,Ghana,GHA,GH
1.25,9.89528751373291,30674,Togo,TGO,TG
2.5,9.89528751373291,30675,Benin,BEN,BJ
3.75,9.89528751373291,30676,Nigeria,NGA,NG
5,9.89528751373291,30677,Nigeria,NGA,NG
6.25,9.89528751373291,30678,Nigeria,NGA,NG
7.5,9.89528751373291,30679,Nigeria,NGA,NG
8.75,9.89528751373291,30680,Nigeria,NGA,NG
10,9.89528751373291,30681,Nigeria,NGA,NG
11.25,9.89528751373291,30682,Nigeria,NGA,NG
12.5,9.89528751373291,30683,Nigeria,NGA,NG
13.75,9.89528751373291,30684,Cameroon,CMR,CM
15,9.89528751373291,30685,Chad,TCD,TD
16.25,9.89528751373291,30686,Chad,TCD,TD
17.5,9.89528751373291,30687,Chad,TCD,TD
18.75,9.89528751373291,30688,Chad,TCD,TD
20,9.89528751373291,30689,Chad,TCD,TD
21.25,9.89528751373291,30690,Central African Rep.,CAF,CF
22.5,9.89528751373291,30691,Central African Rep.,CAF,CF
23.75,9.89528751373291,30692,Sudan,SDN,SD
25,9.89528751373291,30693,NA,NA,NA
26.25,9.89528751373291,30694,Sudan,SDN,SD
27.5,9.89528751373291,30695,Sudan,SDN,SD
28.75,9.89528751373291,30696,Sudan,SDN,SD
30,9.89528751373291,30697,NA,NA,NA
31.25,9.89528751373291,30698,Sudan,SDN,SD
32.5,9.89528751373291,30699,NA,NA,NA
33.75,9.89528751373291,30700,NA,NA,NA
35,9.89528751373291,30701,Ethiopia,ETH,ET
36.25,9.89528751373291,30702,Ethiopia,ETH,ET
37.5,9.89528751373291,30703,Ethiopia,ETH,ET
38.75,9.89528751373291,30704,Ethiopia,ETH,ET
40,9.89528751373291,30705,Ethiopia,ETH,ET
41.25,9.89528751373291,30706,Ethiopia,ETH,ET
42.5,9.89528751373291,30707,Ethiopia,ETH,ET
43.75,9.89528751373291,30708,NA,NA,NA
45,9.89528751373291,30709,NA,NA,NA
46.25,9.89528751373291,30710,NA,NA,NA
47.5,9.89528751373291,30711,NA,NA,NA
48.75,9.89528751373291,30712,NA,NA,NA
50,9.89528751373291,30713,Somalia,SOM,SO
51.25,9.89528751373291,30714,NA,NA,NA
52.5,9.89528751373291,30715,NA,NA,NA
53.75,9.89528751373291,30716,NA,NA,NA
55,9.89528751373291,30717,NA,NA,NA
56.25,9.89528751373291,30718,NA,NA,NA
57.5,9.89528751373291,30719,NA,NA,NA
58.75,9.89528751373291,30720,NA,NA,NA
60,9.89528751373291,30721,NA,NA,NA
61.25,9.89528751373291,30722,NA,NA,NA
62.5,9.89528751373291,30723,NA,NA,NA
63.75,9.89528751373291,30724,NA,NA,NA
65,9.89528751373291,30725,NA,NA,NA
66.25,9.89528751373291,30726,NA,NA,NA
67.5,9.89528751373291,30727,NA,NA,NA
68.75,9.89528751373291,30728,NA,NA,NA
70,9.89528751373291,30729,NA,NA,NA
71.25,9.89528751373291,30730,NA,NA,NA
72.5,9.89528751373291,30731,NA,NA,NA
73.75,9.89528751373291,30732,NA,NA,NA
75,9.89528751373291,30733,NA,NA,NA
76.25,9.89528751373291,30734,India,IND,IN
77.5,9.89528751373291,30735,India,IND,IN
78.75,9.89528751373291,30736,India,IND,IN
80,9.89528751373291,30737,NA,NA,NA
81.25,9.89528751373291,30738,NA,NA,NA
82.5,9.89528751373291,30739,NA,NA,NA
83.75,9.89528751373291,30740,NA,NA,NA
85,9.89528751373291,30741,NA,NA,NA
86.25,9.89528751373291,30742,NA,NA,NA
87.5,9.89528751373291,30743,NA,NA,NA
88.75,9.89528751373291,30744,NA,NA,NA
90,9.89528751373291,30745,NA,NA,NA
91.25,9.89528751373291,30746,NA,NA,NA
92.5,9.89528751373291,30747,NA,NA,NA
93.75,9.89528751373291,30748,NA,NA,NA
95,9.89528751373291,30749,NA,NA,NA
96.25,9.89528751373291,30750,NA,NA,NA
97.5,9.89528751373291,30751,NA,NA,NA
98.75,9.89528751373291,30752,Thailand,THA,TH
100,9.89528751373291,30753,NA,NA,NA
101.25,9.89528751373291,30754,NA,NA,NA
102.5,9.89528751373291,30755,NA,NA,NA
103.75,9.89528751373291,30756,NA,NA,NA
105,9.89528751373291,30757,NA,NA,NA
106.25,9.89528751373291,30758,Vietnam,VNM,VN
107.5,9.89528751373291,30759,NA,NA,NA
108.75,9.89528751373291,30760,NA,NA,NA
110,9.89528751373291,30761,NA,NA,NA
111.25,9.89528751373291,30762,NA,NA,NA
112.5,9.89528751373291,30763,NA,NA,NA
113.75,9.89528751373291,30764,NA,NA,NA
115,9.89528751373291,30765,NA,NA,NA
116.25,9.89528751373291,30766,NA,NA,NA
117.5,9.89528751373291,30767,NA,NA,NA
118.75,9.89528751373291,30768,Philippines,PHL,PH
120,9.89528751373291,30769,NA,NA,NA
121.25,9.89528751373291,30770,NA,NA,NA
122.5,9.89528751373291,30771,Philippines,PHL,PH
123.75,9.89528751373291,30772,NA,NA,NA
125,9.89528751373291,30773,NA,NA,NA
126.25,9.89528751373291,30774,NA,NA,NA
127.5,9.89528751373291,30775,NA,NA,NA
128.75,9.89528751373291,30776,NA,NA,NA
130,9.89528751373291,30777,NA,NA,NA
131.25,9.89528751373291,30778,NA,NA,NA
132.5,9.89528751373291,30779,NA,NA,NA
133.75,9.89528751373291,30780,NA,NA,NA
135,9.89528751373291,30781,NA,NA,NA
136.25,9.89528751373291,30782,NA,NA,NA
137.5,9.89528751373291,30783,NA,NA,NA
138.75,9.89528751373291,30784,NA,NA,NA
140,9.89528751373291,30785,NA,NA,NA
141.25,9.89528751373291,30786,NA,NA,NA
142.5,9.89528751373291,30787,NA,NA,NA
143.75,9.89528751373291,30788,NA,NA,NA
145,9.89528751373291,30789,NA,NA,NA
146.25,9.89528751373291,30790,NA,NA,NA
147.5,9.89528751373291,30791,NA,NA,NA
148.75,9.89528751373291,30792,NA,NA,NA
150,9.89528751373291,30793,NA,NA,NA
151.25,9.89528751373291,30794,NA,NA,NA
152.5,9.89528751373291,30795,NA,NA,NA
153.75,9.89528751373291,30796,NA,NA,NA
155,9.89528751373291,30797,NA,NA,NA
156.25,9.89528751373291,30798,NA,NA,NA
157.5,9.89528751373291,30799,NA,NA,NA
158.75,9.89528751373291,30800,NA,NA,NA
160,9.89528751373291,30801,NA,NA,NA
161.25,9.89528751373291,30802,NA,NA,NA
162.5,9.89528751373291,30803,NA,NA,NA
163.75,9.89528751373291,30804,NA,NA,NA
165,9.89528751373291,30805,NA,NA,NA
166.25,9.89528751373291,30806,NA,NA,NA
167.5,9.89528751373291,30807,NA,NA,NA
168.75,9.89528751373291,30808,NA,NA,NA
170,9.89528751373291,30809,NA,NA,NA
171.25,9.89528751373291,30810,NA,NA,NA
172.5,9.89528751373291,30811,NA,NA,NA
173.75,9.89528751373291,30812,NA,NA,NA
175,9.89528751373291,30813,NA,NA,NA
176.25,9.89528751373291,30814,NA,NA,NA
177.5,9.89528751373291,30815,NA,NA,NA
178.75,9.89528751373291,30816,NA,NA,NA
-180,10.837696075439453,30817,NA,NA,NA
-178.75,10.837696075439453,30818,NA,NA,NA
-177.5,10.837696075439453,30819,NA,NA,NA
-176.25,10.837696075439453,30820,NA,NA,NA
-175,10.837696075439453,30821,NA,NA,NA
-173.75,10.837696075439453,30822,NA,NA,NA
-172.5,10.837696075439453,30823,NA,NA,NA
-171.25,10.837696075439453,30824,NA,NA,NA
-170,10.837696075439453,30825,NA,NA,NA
-168.75,10.837696075439453,30826,NA,NA,NA
-167.5,10.837696075439453,30827,NA,NA,NA
-166.25,10.837696075439453,30828,NA,NA,NA
-165,10.837696075439453,30829,NA,NA,NA
-163.75,10.837696075439453,30830,NA,NA,NA
-162.5,10.837696075439453,30831,NA,NA,NA
-161.25,10.837696075439453,30832,NA,NA,NA
-160,10.837696075439453,30833,NA,NA,NA
-158.75,10.837696075439453,30834,NA,NA,NA
-157.5,10.837696075439453,30835,NA,NA,NA
-156.25,10.837696075439453,30836,NA,NA,NA
-155,10.837696075439453,30837,NA,NA,NA
-153.75,10.837696075439453,30838,NA,NA,NA
-152.5,10.837696075439453,30839,NA,NA,NA
-151.25,10.837696075439453,30840,NA,NA,NA
-150,10.837696075439453,30841,NA,NA,NA
-148.75,10.837696075439453,30842,NA,NA,NA
-147.5,10.837696075439453,30843,NA,NA,NA
-146.25,10.837696075439453,30844,NA,NA,NA
-145,10.837696075439453,30845,NA,NA,NA
-143.75,10.837696075439453,30846,NA,NA,NA
-142.5,10.837696075439453,30847,NA,NA,NA
-141.25,10.837696075439453,30848,NA,NA,NA
-140,10.837696075439453,30849,NA,NA,NA
-138.75,10.837696075439453,30850,NA,NA,NA
-137.5,10.837696075439453,30851,NA,NA,NA
-136.25,10.837696075439453,30852,NA,NA,NA
-135,10.837696075439453,30853,NA,NA,NA
-133.75,10.837696075439453,30854,NA,NA,NA
-132.5,10.837696075439453,30855,NA,NA,NA
-131.25,10.837696075439453,30856,NA,NA,NA
-130,10.837696075439453,30857,NA,NA,NA
-128.75,10.837696075439453,30858,NA,NA,NA
-127.5,10.837696075439453,30859,NA,NA,NA
-126.25,10.837696075439453,30860,NA,NA,NA
-125,10.837696075439453,30861,NA,NA,NA
-123.75,10.837696075439453,30862,NA,NA,NA
-122.5,10.837696075439453,30863,NA,NA,NA
-121.25,10.837696075439453,30864,NA,NA,NA
-120,10.837696075439453,30865,NA,NA,NA
-118.75,10.837696075439453,30866,NA,NA,NA
-117.5,10.837696075439453,30867,NA,NA,NA
-116.25,10.837696075439453,30868,NA,NA,NA
-115,10.837696075439453,30869,NA,NA,NA
-113.75,10.837696075439453,30870,NA,NA,NA
-112.5,10.837696075439453,30871,NA,NA,NA
-111.25,10.837696075439453,30872,NA,NA,NA
-110,10.837696075439453,30873,NA,NA,NA
-108.75,10.837696075439453,30874,NA,NA,NA
-107.5,10.837696075439453,30875,NA,NA,NA
-106.25,10.837696075439453,30876,NA,NA,NA
-105,10.837696075439453,30877,NA,NA,NA
-103.75,10.837696075439453,30878,NA,NA,NA
-102.5,10.837696075439453,30879,NA,NA,NA
-101.25,10.837696075439453,30880,NA,NA,NA
-100,10.837696075439453,30881,NA,NA,NA
-98.75,10.837696075439453,30882,NA,NA,NA
-97.5,10.837696075439453,30883,NA,NA,NA
-96.25,10.837696075439453,30884,NA,NA,NA
-95,10.837696075439453,30885,NA,NA,NA
-93.75,10.837696075439453,30886,NA,NA,NA
-92.5,10.837696075439453,30887,NA,NA,NA
-91.25,10.837696075439453,30888,NA,NA,NA
-90,10.837696075439453,30889,NA,NA,NA
-88.75,10.837696075439453,30890,NA,NA,NA
-87.5,10.837696075439453,30891,NA,NA,NA
-86.25,10.837696075439453,30892,NA,NA,NA
-85,10.837696075439453,30893,Costa Rica,CRI,CR
-83.75,10.837696075439453,30894,Nicaragua,NIC,NI
-82.5,10.837696075439453,30895,NA,NA,NA
-81.25,10.837696075439453,30896,NA,NA,NA
-80,10.837696075439453,30897,NA,NA,NA
-78.75,10.837696075439453,30898,NA,NA,NA
-77.5,10.837696075439453,30899,NA,NA,NA
-76.25,10.837696075439453,30900,NA,NA,NA
-75,10.837696075439453,30901,Colombia,COL,CO
-73.75,10.837696075439453,30902,Colombia,COL,CO
-72.5,10.837696075439453,30903,Venezuela,VEN,VE
-71.25,10.837696075439453,30904,Venezuela,VEN,VE
-70,10.837696075439453,30905,Venezuela,VEN,VE
-68.75,10.837696075439453,30906,Venezuela,VEN,VE
-67.5,10.837696075439453,30907,NA,NA,NA
-66.25,10.837696075439453,30908,NA,NA,NA
-65,10.837696075439453,30909,NA,NA,NA
-63.75,10.837696075439453,30910,NA,NA,NA
-62.5,10.837696075439453,30911,NA,NA,NA
-61.25,10.837696075439453,30912,NA,NA,NA
-60,10.837696075439453,30913,NA,NA,NA
-58.75,10.837696075439453,30914,NA,NA,NA
-57.5,10.837696075439453,30915,NA,NA,NA
-56.25,10.837696075439453,30916,NA,NA,NA
-55,10.837696075439453,30917,NA,NA,NA
-53.75,10.837696075439453,30918,NA,NA,NA
-52.5,10.837696075439453,30919,NA,NA,NA
-51.25,10.837696075439453,30920,NA,NA,NA
-50,10.837696075439453,30921,NA,NA,NA
-48.75,10.837696075439453,30922,NA,NA,NA
-47.5,10.837696075439453,30923,NA,NA,NA
-46.25,10.837696075439453,30924,NA,NA,NA
-45,10.837696075439453,30925,NA,NA,NA
-43.75,10.837696075439453,30926,NA,NA,NA
-42.5,10.837696075439453,30927,NA,NA,NA
-41.25,10.837696075439453,30928,NA,NA,NA
-40,10.837696075439453,30929,NA,NA,NA
-38.75,10.837696075439453,30930,NA,NA,NA
-37.5,10.837696075439453,30931,NA,NA,NA
-36.25,10.837696075439453,30932,NA,NA,NA
-35,10.837696075439453,30933,NA,NA,NA
-33.75,10.837696075439453,30934,NA,NA,NA
-32.5,10.837696075439453,30935,NA,NA,NA
-31.25,10.837696075439453,30936,NA,NA,NA
-30,10.837696075439453,30937,NA,NA,NA
-28.75,10.837696075439453,30938,NA,NA,NA
