lon,lat,country_name,country_code_iso3,pm_2000,fpm_2000,pm_2050_45,fpm_2050_45,pm_2050_85,fpm_2050_85,pm_2100_45,fpm_2100_45,pm_2100_85,fpm_2100_85,n_months
-180,-90,NA,NA,0.2857327920695146,7.216955224672953e-4,0.3732537478208542,8.483827114105225e-4,0.22246002157529196,5.856181184450785e-4,0.3153071055809657,6.758371988932291e-4,0.29370830456415814,7.116906344890594e-4,6
-180,-89.0575942993164,NA,NA,0.25572261586785316,6.718250612417856e-4,0.3226988762617111,7.69433875878652e-4,0.19777452324827513,5.363188683986664e-4,0.2883777941266696,6.225369870662689e-4,0.2653662549952666,6.462732950846354e-4,6
-180,-88.11518096923828,NA,NA,0.2531554711361726,7.867999374866486e-4,0.32846415787935257,9.221881628036499e-4,0.1996807542939981,6.374778846899668e-4,0.2960829014579455,6.937012076377869e-4,0.2778010554611683,7.790885865688324e-4,6
-180,-87.17277526855469,NA,NA,0.2613125592470169,9.378579755624136e-4,0.3553603043158849,0.0011792356769243877,0.21133162702123323,7.801788548628489e-4,0.31705283870299655,8.217791716257731e-4,0.3154286704957485,0.0010311504205067952,6
-180,-86.2303695678711,NA,NA,0.25193508838613826,0.0010165174802144368,0.3590468515952428,0.0014197081327438354,0.21130209416151047,9.490574399630228e-4,0.3037267178297043,9.598384300867716e-4,0.3552575272818406,0.0013030096888542175,6
-180,-85.28795623779297,NA,NA,0.28304366767406464,0.0013650159041086833,0.4091482733686765,0.0017969533801078796,0.2368768056233724,0.00125034898519516,0.33732351412375766,0.0012379089991251628,0.4018653631210327,0.00163346529006958,6
-180,-84.345550537109375,NA,NA,0.32073896129926044,0.0017525504032770793,0.4739634146293004,0.0020418663819630942,0.2672683546940486,0.0013166964054107666,0.3896339039007823,0.0013136317332585652,0.44734421372413635,0.001602083444595337,6
-180,-83.40314483642578,NA,NA,0.3219691713651021,0.0016699085632960002,0.49625160296758014,0.0018773774305979412,0.27893131723006565,0.00120982031027476,0.4122030610839526,0.0012881880005200703,0.46378030627965927,0.0016343568762143452,6
-180,-82.46073150634766,NA,NA,0.28960898518562317,0.001265496015548706,0.46093248824278515,0.001515895128250122,0.26255013793706894,0.0010023266077041626,0.3747135524948438,0.0011259615421295166,0.4428340867161751,0.0014001975456873577,6
-180,-81.51832580566406,NA,NA,0.26554301877816516,9.839410583178203e-4,0.4288560375571251,0.0012486924727757771,0.2434410278995832,8.627598484357198e-4,0.3339662750562032,9.566197792689005e-4,0.4161147177219391,0.0011584386229515076,6
-180,-80.57591247558594,NA,NA,0.25452614823977154,8.061875899632772e-4,0.4081382403771083,0.0010771974921226501,0.2333965227007866,7.482394576072693e-4,0.3077656676371892,8.544077475865682e-4,0.39852122962474823,0.0010144238670667012,6
-180,-79.63350677490234,NA,NA,0.2526927590370178,7.102141777674357e-4,0.3988890623052915,0.0010037049651145935,0.22916144877672195,6.97404146194458e-4,0.29485446214675903,8.202195167541504e-4,0.38774340103069943,9.263902902603149e-4,6
-180,-78.69110107421875,NA,NA,0.2521345019340515,6.701300541559855e-4,0.39234743018945056,9.463876485824585e-4,0.22630162785450617,6.567339102427164e-4,0.2917095571756363,8.082514007886251e-4,0.3854290395975113,8.732092877229055e-4,6
-180,-77.748687744140625,NA,NA,0.2806286985675494,7.42003321647644e-4,0.40737708409627277,0.0010126233100891113,0.2543606286247571,6.889750560124716e-4,0.32050760587056476,9.246617555618286e-4,0.3999830385049184,8.592108885447184e-4,6
-180,-76.80628204345703,NA,NA,0.29429661730925244,8.17383329073588e-4,0.4111716002225876,0.0010492901007334392,0.2698669359087944,7.293795545895895e-4,0.33127521226803464,0.001014798879623413,0.41156619042158127,9.172533949216207e-4,6
-180,-75.86387634277344,NA,NA,0.2928905089696248,7.832919557889303e-4,0.4102812161048253,0.0010156358281771343,0.27177538971106213,7.118284702301025e-4,0.3305184692144394,9.530112147331238e-4,0.4136938825249672,0.0010241443912188213,6
-180,-74.92146301269531,NA,NA,0.294971543053786,7.212013006210327e-4,0.40829306095838547,9.755541880925497e-4,0.277104414999485,6.855502724647522e-4,0.3275028591354688,8.74251127243042e-4,0.413005568087101,0.0010879735151926677,6
-180,-73.97905731201172,NA,NA,0.3001394247015317,6.777619322141012e-4,0.410338615377744,9.351422389348348e-4,0.2872290040055911,6.019696593284607e-4,0.3325566425919533,8.138418197631836e-4,0.4106374482313792,0.0010837788383165996,6
-180,-73.036651611328125,NA,NA,0.30266161759694415,6.714363892873129e-4,0.4131701836983363,9.541213512420654e-4,0.29732490082581836,6.049325068791708e-4,0.34050889561573666,8.189876874287924e-4,0.4065815682212512,0.00101441890001297,6
-180,-72.09423828125,NA,NA,0.30226340393225354,6.838242212931315e-4,0.4144855886697769,9.725218017896017e-4,0.3080652852853139,6.982609629631042e-4,0.34660761058330536,8.803357680638632e-4,0.4014050265153249,9.461119771003723e-4,6
-180,-71.1518325805664,NA,NA,0.3070244714617729,7.055973013242086e-4,0.41874882330497104,0.0010239556431770325,0.32318001985549927,6.51302436987559e-4,0.3513300120830536,9.491840998331705e-4,0.3993398572007815,8.141025900840759e-4,6
-180,-70.20942687988281,NA,NA,0.31996750086545944,7.376174132029215e-4,0.428398738304774,9.902616341908772e-4,0.35602159301439923,6.57464067141215e-4,0.3569265902042389,0.0010207618276278179,0.404411477347215,8.272503813107809e-4,6
-180,-69.26701354980469,NA,NA,0.3428051893909772,7.926300168037415e-4,0.44917770226796466,9.865164756774902e-4,0.4210257480541865,7.774929205576578e-4,0.3775411869088809,0.0010289251804351807,0.4231598575909932,8.614311615626017e-4,6
-180,-68.3246078491211,NA,NA,0.3916650389631589,9.183213114738464e-4,0.5038392394781113,0.0010275145371754963,0.5266437083482742,9.562025467554728e-4,0.4415779958168666,0.001122012734413147,0.47040628890196484,9.248356024424235e-4,6
-180,-67.3822021484375,NA,NA,0.4661882271369298,0.0010840843121210735,0.5999105672041575,0.001183028022448222,0.6731500774621964,0.00109940767288208,0.5565546751022339,0.0011241634686787922,0.5417465815941492,9.214828411738077e-4,6
-180,-66.439788818359375,NA,NA,0.5742883731921514,0.00129358967145284,0.736917108297348,0.0013530254364013672,0.8635543783505758,0.0012486179669698079,0.7210894425710043,0.0013058682282765706,0.6610047270854315,9.382118781407675e-4,6
-180,-65.49738311767578,NA,NA,0.7381215691566467,0.0016434888044993083,0.9545649985472361,0.0016233821709950764,1.0880799293518066,0.0013532638549804688,0.9783221284548441,0.0014702479044596355,0.8455999294916788,8.348226547241211e-4,6
-180,-64.55497741699219,NA,NA,0.9556532104810079,0.0020131568113962808,1.2589507699012756,0.001994311809539795,1.3118286331494649,0.0017036994298299153,1.3184115688006084,0.0017604132493336995,1.076848179101944,0.0011084576447804768,6
-180,-63.61256408691406,NA,NA,1.219368318716685,0.002351820468902588,1.586044708887736,0.0023444294929504395,1.508560558160146,0.0020171205202738443,1.6635312636693318,0.002058823903401693,1.3508116602897644,0.0016446113586425781,6
-180,-62.67015838623047,NA,NA,1.4707338412602742,0.0025611321131388345,1.8161136507987976,0.0028050939242045083,1.6686883568763733,0.0023330052693684897,1.8866558869679768,0.0025879343350728354,1.631970465183258,0.001971264680226644,6
-180,-61.72774887084961,NA,NA,1.640308956305186,0.002970317999521891,1.9987747073173523,0.003325780232747396,1.7952337861061096,0.002707501252492269,2.07061630487442,0.003183265527089437,1.8505437572797139,0.0022292733192443848,6
-180,-60.78533935546875,NA,NA,1.7791879177093506,0.0034109950065612793,2.139513631661733,0.0038374861081441245,1.909266730149587,0.00316619873046875,2.2120484113693237,0.00384370485941569,2.034072995185852,0.0024891098340352378,6
-180,-59.842933654785156,NA,NA,1.9136759638786316,0.0038867592811584473,2.244429032007853,0.004336198170979817,2.0217778086662292,0.0037679274876912436,2.3223020235697427,0.004592339197794597,2.212494115034739,0.0028395255406697593,6
-180,-58.9005241394043,NA,NA,2.032620052496592,0.004531641801198323,2.33307683467865,0.004890759785970052,2.1365644137064614,0.004461626211802165,2.3919573624928794,0.005414048830668132,2.3595509926478067,0.0033141771952311196,6
-180,-57.95811462402344,NA,NA,2.1425310174624124,0.005353252092997233,2.399365941683451,0.005561709403991699,2.24954617023468,0.00526885191599528,2.4362415870030723,0.006271084149678548,2.484783132870992,0.003919442494710286,6
-180,-57.01570510864258,NA,NA,2.2409948905309043,0.006190101305643718,2.4619577725728354,0.0064294735590616865,2.3434073527654014,0.006050467491149902,2.470186630884806,0.007052779197692871,2.5990493297576904,0.004683494567871094,6
