lon,lat,country_name,country_code_iso3,pm_2000,fpm_2000,pm_2050_45,fpm_2050_45,pm_2050_85,fpm_2050_85,pm_2100_45,fpm_2100_45,pm_2100_85,fpm_2100_85,n_months,fpm_2100_rcp_chg,fpm_2050_rcp_chg,fpm_2050_45_base_chg,fpm_2050_85_base_chg,fpm_2100_45_base_chg,fpm_2100_85_base_chg
-50,-0.4712041914463043,Brazil,BRA,13.334540923436483,1.550592343012492,11.763030648231506,0.4885559678077698,11.59356415271759,1.0305230021476746,11.43163377046585,0.5974128246307373,13.688730915387472,1.9383249481519063,12,1.340912123521169,0.5419670343399048,-1.0620363752047222,-0.5200693408648174,-0.9531795183817546,0.3877326051394143
-50,0.4712041914463043,NA,NA,13.03050321340561,0.46233848730723065,13.02053588628769,0.35684778292973834,11.764217476050058,0.5960878332455953,12.612927575906118,0.4498836100101471,13.176935950915018,0.6950162053108215,12,0.24513259530067444,0.239240050315857,-0.1054907043774923,0.13374934593836468,-0.012454877297083555,0.23267771800359088
-50,1.4136126041412354,Brazil,BRA,13.380565186341604,0.4624696572621663,13.956648906071981,0.35240699847539264,12.050901790459951,0.5229944785435995,13.406360248724619,0.4439608653386434,13.89297858874003,0.8141535719235738,12,0.3701927065849305,0.17058748006820684,-0.11006265878677368,0.06052482128143316,-0.01850879192352295,0.3516839146614075
-50,2.356020927429199,NA,NA,13.400855322678884,0.4394160509109497,14.801583051681519,0.3385806481043498,12.107655386130014,0.4892404079437256,14.001513004302979,0.42930643757184345,13.962156534194946,0.5960496266682943,12,0.16674318909645086,0.1506597598393758,-0.10083540280659992,0.04982435703277588,-0.01010961333910626,0.1566335757573446
-50,3.298429250717163,NA,NA,17.168902456760406,0.41541725397109985,18.149779955546062,0.3217925230662028,15.414371808369955,0.46722052494684857,17.26542768875758,0.4100947578748067,17.78545965751012,0.5574116110801697,12,0.14731685320536297,0.14542800188064575,-0.09362473090489704,0.051803270975748716,-0.00532249609629315,0.14199435710906982
-50,4.240837574005127,NA,NA,17.802302201588947,0.38927872975667316,19.191357612609863,0.3053923050562541,15.919749935468039,0.4428422451019287,18.041981895764668,0.3820708195368449,18.445558806260426,0.535840113957723,12,0.1537692944208781,0.13744994004567462,-0.08388642470041907,0.05356351534525555,-0.007207910219828251,0.14656138420104986
-50,5.18324613571167,NA,NA,18.262222131093342,0.3571968674659729,20.01264997323354,0.2889415423075358,16.258253296216328,0.40957725048065186,18.60467271010081,0.3517290949821472,18.945361355940502,0.5095308621724447,12,0.15780176719029748,0.12063570817311603,-0.06825532515843707,0.052380383014678955,-0.005467772483825684,0.1523339947064718
-50,6.125654220581055,NA,NA,18.66452795267105,0.31768757104873657,20.69829777876536,0.2720092137654622,16.581350326538086,0.3735427459081014,19.141145308812458,0.3243703444798787,19.382999459902447,0.47884488105773926,12,0.15447453657786053,0.10153353214263916,-0.04567835728327435,0.05585517485936481,0.006682773431142153,0.16115731000900269
-50,7.068062782287598,NA,NA,18.806137164433796,0.2789909442265828,21.200089037418365,0.2594629128774007,16.638880968093872,0.33580394585927326,19.485049565633137,0.3094896674156189,19.51011723279953,0.44872021675109863,12,0.13923054933547974,0.07634103298187256,-0.01952803134918213,0.05681300163269043,0.03049872318903607,0.1697292725245158
-50,8.01047134399414,NA,NA,19.03506302833557,0.24976366758346558,21.722634255886078,0.2625059485435486,16.76889004309972,0.31088854869206745,19.86592427889506,0.3141015370686849,19.64580722649892,0.4243140419324239,12,0.11021250486373901,0.04838260014851886,0.012742280960083008,0.06112488110860187,0.0643378694852193,0.17455037434895831
-50,8.952879905700684,NA,NA,19.152192493279774,0.23908372720082602,22.09442166487376,0.2826420068740845,16.82832932472229,0.3052336772282918,20.036500692367554,0.33907683690388996,19.69738777478536,0.4340980251630147,12,0.09502118825912476,0.022591670354207338,0.043558279673258454,0.06614995002746579,0.09999310970306394,0.1950142979621887
-50,9.89528751373291,NA,NA,19.158064405123394,0.24212471644083658,22.29117552439372,0.3161667188008626,16.821352283159893,0.3254869381586711,20.017287850379944,0.3741324742635091,19.75693643093109,0.49188538392384845,12,0.11775290966033936,0.009320219357808468,0.07404200236002603,0.0833622217178345,0.13200775782267252,0.24976066748301187
-50,10.837696075439453,NA,NA,18.895050287246704,0.24885106086730957,22.10481369495392,0.35026975472768146,16.579554080963135,0.35988108317057294,19.67818299929301,0.40199867884318036,19.66006334622701,0.5783305962880453,12,0.17633191744486493,0.009611328442891476,0.10141869386037189,0.11103002230326336,0.1531476179758708,0.3294795354207357
-50,11.780104637145996,NA,NA,18.369991421699524,0.2524215380350749,21.68925603230794,0.38181598981221515,16.092806776364643,0.38335804144541424,19.140151341756184,0.4235810438791911,19.253590146700542,0.6428223450978597,12,0.21924130121866864,0.001542051633199093,0.12939445177714026,0.13093650341033936,0.1711595058441162,0.39040080706278485
-50,12.722513198852539,NA,NA,17.681579033533733,0.24922935167948404,21.003496011098225,0.399150292078654,15.442236463228861,0.39044515291849774,18.422876993815105,0.434723695119222,18.658289353052776,0.6790928840637207,12,0.24436918894449872,-0.00870513916015625,0.14992094039916995,0.1412158012390137,0.18549434343973795,0.4298635323842367
-50,13.664921760559082,NA,NA,16.917699933052063,0.24345600605010986,20.14102053642273,0.40323567390441895,14.728636066118876,0.3914552529652913,17.61230214436849,0.4388287862141927,17.96030370394389,0.6962105830510458,12,0.2573817968368531,-0.011780420939127623,0.15977966785430908,0.14799924691518146,0.19537278016408283,0.4527545770009359
-50,14.607329368591309,NA,NA,16.105002125104267,0.23725279172261557,19.219802856445312,0.40447970231374103,13.946285446484884,0.3887803951899211,16.78022027015686,0.43648544947306317,17.216838439305622,0.6990797917048136,12,0.26259434223175043,-0.01569930712381995,0.16722691059112546,0.1515276034673055,0.1992326577504476,0.461826999982198
-50,15.549737930297852,NA,NA,15.295863350232443,0.23189314206441244,18.322895050048828,0.4036333163579305,13.15814737478892,0.38470085461934406,15.926611065864563,0.43345173199971515,16.46827793121338,0.7005126476287842,12,0.26706091562906903,-0.018932461738586426,0.17174017429351804,0.1528077125549316,0.2015585899353027,0.4686195055643717
-50,16.49214744567871,NA,NA,14.485341707865397,0.2269984483718872,17.385661363601685,0.4013909101486206,12.420471032460531,0.3801449139912923,15.09950053691864,0.4317102829615275,15.680944601694742,0.7073410749435425,12,0.27563079198201496,-0.021245996157328306,0.1743924617767334,0.1531464656194051,0.20471183458964032,0.4803426265716553
-50,17.434555053710938,NA,NA,13.639742294947306,0.22130199273427328,16.410773714383442,0.4000820318857829,11.662198225657145,0.3770367701848348,14.306886792182922,0.4320956865946452,14.872700810432434,0.7149496873219808,12,0.28285400072733563,-0.023045261700948116,0.1787800391515096,0.1557347774505615,0.21079369386037192,0.4936476945877075
-50,18.376962661743164,NA,NA,12.691065470377604,0.21488738059997559,15.427935798962912,0.4004696210225423,10.861303528149923,0.37305112679799396,13.47421395778656,0.43093474706013996,14.055216987927755,0.7220394213994344,12,0.2911046743392945,-0.02741849422454834,0.1855822404225667,0.15816374619801837,0.21604736646016437,0.5071520407994589
-50,19.319372177124023,NA,NA,11.763073205947876,0.20884517828623453,14.419499476750692,0.40194491545359295,10.020941813786825,0.36724873383839923,12.52561616897583,0.42680199940999347,13.174405932426453,0.7272563775380453,12,0.3004543781280518,-0.03469618161519372,0.19309973716735843,0.1584035555521647,0.21795682112375894,0.5184111992518108
-50,20.26177978515625,NA,NA,10.889777382214865,0.20309646924336752,13.333052396774292,0.4010287920633952,9.229180892308554,0.3598396380742391,11.554595669110617,0.41864871978759766,12.264272093772888,0.7295108437538147,12,0.31086212396621704,-0.041189153989156124,0.19793232282002768,0.15674316883087155,0.21555225054423013,0.5264143745104471
-50,21.20418930053711,NA,NA,10.06860895951589,0.19793713092803955,12.217209696769714,0.3992823362350464,8.462348182996115,0.3512813250223796,10.615516066551208,0.4121013085047404,11.331570704778036,0.728690524895986,12,0.31658921639124554,-0.04800101121266681,0.20134520530700684,0.15334419409434003,0.21416417757670086,0.5307533939679464
-50,22.146596908569336,NA,NA,9.28348477681478,0.19318524996439615,11.095295190811157,0.3949379126230876,7.7416737874348955,0.3430616656939189,9.692599852879843,0.4051390488942464,10.45636216799418,0.7237851222356161,12,0.3186460733413697,-0.0518762469291687,0.20175266265869143,0.14987641572952273,0.21195379892985025,0.53059987227122
-50,23.089004516601562,NA,NA,8.56500486532847,0.18850878874460855,10.051043073336283,0.3904672861099243,7.066290259361267,0.3341248035430908,8.792743563652039,0.3972706397374471,9.606328010559082,0.715063194433848,12,0.31779255469640094,-0.056342482566833496,0.20195849736531576,0.14561601479848227,0.20876185099283853,0.5265544056892395
-50,24.031414031982422,NA,NA,7.897763053576152,0.1823808749516805,9.095503906408945,0.3860324223836263,6.4325748682022095,0.3231933116912842,7.970558245976766,0.38994677861531574,8.827307522296906,0.7038726409276327,12,0.31392586231231695,-0.0628391106923421,0.20365154743194577,0.14081243673960367,0.20756590366363523,0.5214917659759521
-50,24.97382164001465,NA,NA,7.285830537478129,0.17531222105026245,8.207746068636576,0.37838401397069293,5.830967903137207,0.31142306327819824,7.287702838579814,0.383816917737325,8.14001727104187,0.690572996934255,12,0.30675607919693,-0.06696095069249469,0.20307179292043048,0.1361108422279358,0.20850469668706256,0.51526077588399255
-50,25.916231155395508,NA,NA,6.814057072003682,0.16848601897557577,7.439430356025696,0.37096019585927326,5.316705306371053,0.29804561535517377,6.732350091139476,0.3795301715532939,7.457537213961284,0.6795302828152975,12,0.3000001112620036,-0.07291458050409949,0.20247417688369748,0.129559596379598,0.2110441525777181,0.5110442638397217
-50,26.858638763427734,NA,NA,6.388025621573131,0.16286742687225342,6.820563793182373,0.36633795499801636,4.837110837300618,0.28412314256032306,6.214832524458568,0.37334028879801434,6.798446277777354,0.6631705562273661,12,0.28983026742935175,-0.0822148124376933,0.20347052812576294,0.12125571568806964,0.21047286192576092,0.5003031293551127
-50,27.80104637145996,NA,NA,6.007481058438619,0.1589274207750956,6.2878559827804565,0.3627856175104777,4.401092668374379,0.2711358467737834,5.710054477055867,0.36821945508321124,6.221439301967621,0.6463944315910339,12,0.2781749765078227,-0.09164977073669434,0.2038581967353821,0.11220842599868777,0.20929203430811563,0.48746701081593835
-50,28.74345588684082,NA,NA,5.608360370000203,0.1556724508603414,5.787850836912791,0.35537586609522503,4.048986852169037,0.2598469058672587,5.252579589684804,0.3644476930300395,5.740061819553375,0.6269307533899943,12,0.2624830603599548,-0.09552896022796631,0.19970341523488364,0.10417445500691733,0.2087752421696981,0.47125830252965284
-50,29.685863494873047,NA,NA,5.18905387322108,0.15351261695226034,5.334294855594635,0.3492164611816406,3.7728703816731772,0.25490623712539673,4.85859074195226,0.36475910743077594,5.309096157550812,0.6038484970728556,12,0.23908938964207965,-0.0943102240562439,0.19570384422938028,0.10139362017313638,0.2112464904785156,0.4503358801205952
-50,30.628273010253906,NA,NA,4.809485932191213,0.15233071645100912,4.869267106056213,0.3413368860880534,3.613459328810374,0.25552072127660114,4.516490538914998,0.3650474150975545,4.952925721804301,0.5844664772351583,12,0.21941906213760382,-0.08581616481145227,0.18900616963704428,0.10319000482559201,0.21271669864654538,0.43213576078414917
-50,31.570680618286133,NA,NA,4.51895268758138,0.15034371614456177,4.444494863351186,0.3381206194559733,3.497696280479431,0.2577781875928243,4.247747898101807,0.3640630841255188,4.7064351836840315,0.5811102787653605,12,0.21704719463984168,-0.08034243186314904,0.18777690331141156,0.10743447144826251,0.21371936798095703,0.4307665626207987
-50,32.51308822631836,NA,NA,4.322090645631154,0.14925307035446167,4.14107330640157,0.33980369567871094,3.379834771156311,0.26034706830978394,4.030374884605408,0.35960723956425983,4.475922564665477,0.5784333745638529,12,0.21882613499959308,-0.079456627368927,0.19055062532424927,0.11109399795532227,0.21035416920979816,0.42918030420939124
-50,33.45549774169922,NA,NA,4.1603094935417175,0.1480487585067749,3.932143191496531,0.3396519422531128,3.27259494860967,0.2598487337430318,3.8523395458857217,0.3517316977183024,4.240310569604238,0.570859412352244,12,0.2191277146339416,-0.07980320851008099,0.1916031837463379,0.1117999752362569,0.20368293921152753,0.4228106538454691
-50,34.39790725708008,NA,NA,4.002374331156413,0.1459945241610209,3.7607837319374084,0.3365668257077535,3.1955758929252625,0.2581936717033386,3.6918870011965432,0.3422514994939168,4.017516692479451,0.5602949659029642,12,0.21804346640904743,-0.07837315400441486,0.19057230154673258,0.11219914754231772,0.1962569753328959,0.41430044174194336
-50,35.34031295776367,NA,NA,3.8760257363319397,0.14472049474716187,3.628828545411428,0.33485211928685504,3.1473249395688376,0.2563883463541667,3.540472080310186,0.33963191509246826,3.868558645248413,0.5542614658673605,12,0.2146295507748922,-0.07846377293268836,0.19013162453969318,0.11166785160700482,0.1949114203453064,0.4095409711201986
-50,36.28272247314453,NA,NA,3.8028030395507812,0.14380939801534018,3.561197876930237,0.3353343605995178,3.134412427743276,0.2579384247461955,3.3914087414741516,0.3419541120529175,3.7761652072270713,0.5627486109733582,12,0.22079449892044067,-0.07739593585332233,0.19152496258417764,0.11412902673085532,0.1981447140375773,0.41893921295801795
-50,37.22513198852539,NA,NA,3.750748038291931,0.14146419366200766,3.517362972100576,0.33811114231745404,3.1474640369415283,0.262714147567749,3.2555747429529824,0.3525151511033376,3.6992074251174927,0.5731523434321085,12,0.22063719232877094,-0.07539699474970502,0.19664694865544638,0.12124995390574136,0.21105095744132993,0.43168814977010084
-50,38.167537689208984,NA,NA,3.7260584235191345,0.14093939463297525,3.482129911581675,0.34286020199457806,3.165778696537018,0.26669156551361084,3.1571128765741983,0.3573370079199473,3.604712744553884,0.5701652268568674,12,0.2128282189369201,-0.07616863648096722,0.2019208073616028,0.1257521708806356,0.21639761328697207,0.4292258322238922
-50,39.109947204589844,NA,NA,3.701829512914022,0.1420095165570577,3.445564717054367,0.3476296265920003,3.178080677986145,0.26847026745478314,3.0870080093542733,0.3602127134799957,3.542688339948654,0.5663023193677267,12,0.20608960588773095,-0.07915935913721717,0.2056201100349426,0.12646075089772543,0.21820319692293802,0.42429280281066895
-50,40.0523567199707,NA,NA,3.745593845844269,0.14403200149536133,3.4923852483431497,0.3400041063626607,3.1995894511540732,0.26445595423380536,3.083996742963791,0.35139767328898114,3.5207508405049643,0.5678903063138326,12,0.2164926330248515,-0.07554815212885535,0.19597210486729938,0.12042395273844403,0.2073656717936198,0.4238583048184713
-50,40.99476623535156,NA,NA,3.722155193487803,0.14606565237045288,3.592639605204264,0.3185952305793762,3.187906543413798,0.2627359728018443,3.1383349498113,0.3235401014486949,3.4872441490491233,0.5772652725378672,12,0.2537251710891723,-0.05585925777753192,0.17252957820892334,0.11667032043139142,0.177474449078242,0.4311996201674143
-50,41.937171936035156,NA,NA,3.7898565332094827,0.14726432164510092,3.8001614809036255,0.2991702159245809,3.2356051802635193,0.26628774404525757,3.234006484349569,0.2954704662164052,3.5018944839636483,0.5802854895591736,12,0.28481502334276837,-0.032882471879323305,0.15190589427947995,0.11902342240015665,0.1482061445713043,0.43302116791407264
-50,42.879581451416016,NA,NA,3.8471858501434326,0.14223458369572958,3.89178200562795,0.2823529640833537,3.2480269273122153,0.26642415920893353,3.296707352002462,0.274941881497701,3.507843146721522,0.5720931092898051,12,0.29715122779210407,-0.015928804874420166,0.14011838038762411,0.12418957551320395,0.1327072978019714,0.42985852559407545
-50,43.821990966796875,NA,NA,3.8032824993133545,0.13689502080281576,3.863612949848175,0.26326535145441693,3.2336329023043313,0.26547659436861676,3.2938132584095,0.25461429357528687,3.4611744980017343,0.54236038525899255,12,0.2877460916837057,0.002211242914199829,0.12637033065160116,0.128581573565801,0.1177192727724711,0.40546536445617676
-50,44.76439666748047,NA,NA,3.7341217597325644,0.13401265939076742,3.8846999406814575,0.2487201690673828,3.225700775782267,0.2672508955001831,3.3088343739509583,0.23938538630803427,3.3932245671749115,0.5168738265832266,12,0.27748844027519226,0.018530726432800293,0.11470750967661539,0.13323823610941568,0.10537272691726685,0.3828611671924591
-50,45.70680618286133,NA,NA,3.7252424359321594,0.1355032722155253,3.9970233043034873,0.24046409130096436,3.286300083001455,0.2674902280171712,3.38385542233785,0.22927963733673096,3.394708106915156,0.4931497871875763,12,0.26387014985084534,0.02702613671620685,0.10496081908543906,0.1319869558016459,0.09377636512120566,0.357646514972051
-50,46.64921569824219,NA,NA,3.536678910255432,0.14001816511154175,3.8060481349627175,0.24575146039326987,3.1551888982454934,0.2713988622029622,3.1592411200205484,0.22777849435806274,3.206835150718689,0.4933612247308095,12,0.26558273037274677,0.025647401809692355,0.10573329528172812,0.13138069709142047,0.087760329246521,0.35334305961926776
-50,47.59162139892578,NA,NA,3.261912633975347,0.14302679896354675,3.4356225728988647,0.254611333211263,2.9362535874048867,0.2758675813674927,2.8349917431672416,0.2324732542037964,2.94602765639623,0.5107097923755646,12,0.2782365381717682,0.021256248156229673,0.11158453424771625,0.13284078240394592,0.08944645524024963,0.3676829934120178
-50,48.53403091430664,NA,NA,3.01383384068807,0.14356199900309244,3.15935555100441,0.2667832871278127,2.8123762210210166,0.28466633955637616,2.6499399840831757,0.2448335886001587,2.797490914662679,0.5252483785152435,12,0.28041478991508484,0.017883052428563473,0.12322128812472025,0.14110434055328372,0.10127158959706625,0.3816863795121511
-50,49.4764404296875,NA,NA,2.8127122124036155,0.14316657185554504,2.9504757821559906,0.2699722647666931,2.720997134844462,0.29143189390500385,2.5438112119833627,0.2522756854693095,2.7187983691692352,0.5366643567879995,12,0.28438867131869,0.021459629138310732,0.12680569291114807,0.1482653220494588,0.10910911361376446,0.39349778493245446
-50,50.41884994506836,NA,NA,2.674319088459015,0.14143807689348856,2.8054946064949036,0.26531442006429035,2.648259788751602,0.2944217324256897,2.4643488128980002,0.2482378880182902,2.6669287184874215,0.5370943446954092,12,0.288856456677119,0.02910731236139935,0.12387634317080179,0.15298365553220114,0.10679981112480164,0.39565626780192065
-50,51.36125564575195,NA,NA,2.5696803629398346,0.13870547215143839,2.721817046403885,0.258789857228597,2.573311746120453,0.28674755493799847,2.3891222774982452,0.23595751325289407,2.6310944855213165,0.5263015230496725,12,0.29034400979677844,0.027957697709401486,0.1200843850771586,0.1480420827865601,0.09725204110145569,0.3875960508982341
-50,52.30366516113281,NA,NA,2.488786498705546,0.13468989729881287,2.6601651310920715,0.24789029359817505,2.502408266067505,0.2718764940897624,2.3285351991653442,0.22229657570521036,2.5901185472806296,0.4992053210735321,12,0.2769087453683218,0.02398620049158734,0.11320039629936218,0.13718659679094952,0.08760667840639749,0.36451542377471924
-50,53.24607467651367,NA,NA,2.319637179374695,0.12751814723014832,2.5156368811925254,0.23265997568766275,2.3710057735443115,0.2497340738773346,2.214701990286509,0.2084242602189382,2.4906622072060904,0.4626163641611735,12,0.25419210394223535,0.017074098189671844,0.10514182845751444,0.12221592664718628,0.08090611298878989,0.3350982169310252
-50,54.188480377197266,NA,NA,2.147221177816391,0.12132501602172852,2.3489672044912973,0.21748468279838562,2.209161718686422,0.22573981682459512,2.0982442498207092,0.19689145684242249,2.3589508533477783,0.42147350311279297,12,0.22458204627037048,0.008255134026209504,0.0961596667766571,0.10441480080286661,0.07556644082069397,0.30014848709106445
-50,55.130889892578125,NA,NA,1.9841832717259724,0.11422412594159444,2.1672780414422355,0.1994250218073527,2.0394957462946572,0.20210457841555277,1.9595346351464589,0.1843657394250234,2.2220534483591714,0.39057546854019165,12,0.20620972911516824,0.0026795566082000732,0.08520089586575826,0.08788045247395833,0.07014161348342897,0.2763513425985972
-50,56.073299407958984,NA,NA,1.828654368718465,0.10882140199343364,1.9866845111052196,0.18203283349672952,1.879549652338028,0.18645872672398886,1.8157778084278107,0.17274916172027588,2.0840001106262207,0.3648659288883209,12,0.19211676716804504,0.0044258932272593365,0.07321143150329588,0.07763732473055522,0.06392775972684224,0.25604452689488727
-50,57.01570510864258,NA,NA,1.6974251965681713,0.10419351855913798,1.8296220501263936,0.16504034399986267,1.7369550267855327,0.17502819498380026,1.7015666216611862,0.16366816063721976,1.9360957940419514,0.3364344636599223,12,0.17276630302270254,0.00998785098393759,0.060846825440724686,0.07083467642466228,0.05947464207808177,0.2322409451007843
-50,57.95811462402344,NA,NA,1.5924494912226994,0.09872505068778992,1.7113402982552846,0.14873564740022024,1.599703033765157,0.16080118219057718,1.609739825129509,0.156467338403066,1.782024696469307,0.30428605775038403,12,0.14781871934731802,0.012065534790356935,0.05001059671243033,0.06207613150278726,0.05774228771527609,0.20556100706259411
-50,58.9005241394043,NA,NA,1.507955014705658,0.0935398538907369,1.621619274218877,0.13222455978393555,1.4960370361804962,0.14587936798731485,1.53465902308623,0.1454050987958908,1.6442196716864903,0.27439215779304504,12,0.12898705899715424,0.013654808203379304,0.038684705893198654,0.05233951409657796,0.051865244905153915,0.18085230390230816
-50,59.842933654785156,NA,NA,1.4199830740690231,0.08808358510335286,1.539627303679784,0.11699510117371877,1.395737662911415,0.1325767089923223,1.461337074637413,0.13277660806973776,1.515129158894221,0.2494856665531794,12,0.11670905848344165,0.01558160781860353,0.028911516070365906,0.044493123888969435,0.0446930229663849,0.16140208144982654
-50,60.78533935546875,NA,NA,1.2634866585334141,0.08332813779513042,1.3778064499298732,0.10645134250322978,1.1903739422559738,0.12454272309939067,1.2784831275542576,0.12198814749717712,1.3032366236050923,0.23331897954146066,12,0.11133083204428354,0.01809138059616089,0.023123204708099365,0.041214585304260254,0.03866000970204671,0.14999084174633026
-50,61.72774887084961,NA,NA,1.0180869102478027,0.0832524299621582,1.0563425968090694,0.11119376122951508,0.9062455942233404,0.13136444489161173,0.9610100388526917,0.1300069441397985,1.0075781842072804,0.24670761823654175,12,0.11670067409674326,0.02017068366209665,0.027941331267356873,0.04811201492945352,0.04675451417764029,0.16345518827438354
-50,62.67015838623047,Greenland,GRL,0.8206054319938024,0.08837056159973145,0.8100900401671728,0.14017792791128159,0.7126600195964178,0.14554883539676666,0.7538152436415354,0.16467727224032083,0.8617684071262678,0.30097365379333496,12,0.13629638155301413,0.005370907485485077,0.05180736631155014,0.05717827379703522,0.07630671064058939,0.21260309219360352
-50,63.61256408691406,Greenland,GRL,0.7309954067071279,0.08878973374764125,0.7183881973226866,0.15332080672184625,0.6379915997385979,0.14926585306723913,0.7010449742277464,0.1819224456946055,0.8284763991832733,0.32996716101964313,12,0.14804471532503763,-0.0040549536546071185,0.064531072974205,0.060476119319597885,0.09313271194696425,0.24117742727200187
-50,64.55497741699219,Greenland,GRL,0.7033829043308893,0.09169624994198482,0.6853307137886683,0.1619930937886238,0.6229486639300982,0.15782504280408224,0.6876116941372553,0.19605870793263117,0.8109159941474596,0.3436426868041356,12,0.14758397887150446,-0.004168050984541566,0.07029684384663899,0.06612879286209743,0.10436245799064635,0.2519464368621508
-50,65.49738311767578,Greenland,GRL,0.6752852847178777,0.08415675908327103,0.6383409748474757,0.14443342636028925,0.5993377094467481,0.144602432847023,0.6534983888268471,0.179872028529644,0.7611799165606499,0.31563852975765866,12,0.13576650122801465,1.6900648673376373e-4,0.06027666727701822,0.060445673763751984,0.09571526944637299,0.23148177067438763
-50,66.439788818359375,Greenland,GRL,0.6574099386731783,0.08098547905683517,0.608379103243351,0.13806553930044174,0.588958223660787,0.14354568968216577,0.627196212609609,0.17245859652757645,0.721110517779986,0.2976137002309163,12,0.12515510370333988,0.0054801503817240305,0.05708006024360657,0.0625602106253306,0.09147311747074127,0.21662822117408115
-50,67.3822021484375,Greenland,GRL,0.6459039449691772,0.08337413022915523,0.5922152350346247,0.13663610070943832,0.5878399337331454,0.14900040874878565,0.6187219570080439,0.17534089336792627,0.7045808111627897,0.2915828004479408,12,0.11624190708001456,0.012364308039347321,0.0532619704802831,0.06562627851963042,0.09196676313877104,0.20820867021878559
-50,68.3246078491211,Greenland,GRL,0.62237216035525,0.07438590874274571,0.5629832471410433,0.11981536696354549,0.5647308851281801,0.13098322848478952,0.5895666256546974,0.1528175895412763,0.6775211915373802,0.26599492132663727,12,0.11317733178536096,0.011167861521244035,0.04542945822079977,0.05659731974204381,0.07843168079853059,0.19160901258389157
-50,69.26701354980469,Greenland,GRL,0.6036718785762787,0.07122525821129481,0.5426426033178965,0.11175331224997838,0.5488948946197828,0.12417204678058624,0.5707752555608749,0.14143571257591248,0.6584799041350683,0.2527855734030406,12,0.11134986082712811,0.012418734530607864,0.040528054038683564,0.05294678856929143,0.07021045436461766,0.18156031519174576
-50,70.20942687988281,Greenland,GRL,0.5754110043247541,0.06669408579667409,0.521454744040966,0.10468621303637822,0.5307292367021242,0.11710666368405025,0.5586276054382324,0.13391859829425812,0.6296118249495825,0.23216230422258377,12,0.09824370592832565,0.012420450647672027,0.03799212723970413,0.05041257788737616,0.06722451249758403,0.1654682184259097
-50,71.1518325805664,Greenland,GRL,0.5346431732177734,0.06206597884496053,0.4903947388132413,0.09750557442506154,0.5041681776444117,0.1110451730589072,0.5354164813955625,0.12438550467292468,0.5852130353450775,0.20152084281047186,12,0.07713533813754718,0.013539598633845656,0.035439595580101006,0.04897919421394666,0.06231952582796415,0.13945486396551132
-50,72.09423828125,Greenland,GRL,0.4933654988805453,0.05846577137708664,0.45926617706815404,0.09214185426632564,0.476433635999759,0.107707180082798,0.5122876353561878,0.11914886658390363,0.5451619923114777,0.18044889718294144,12,0.06130003059903781,0.015565325816472367,0.033676082889239,0.049241408705711365,0.06068309520681699,0.1219831258058548
-50,73.036651611328125,Greenland,GRL,0.48307444403568905,0.0586157018939654,0.4512201224764188,0.09115816776951154,0.46840640529990196,0.10841611276070277,0.509018720438083,0.11986742541193962,0.5328286016980807,0.17532683908939362,12,0.055459413677453995,0.017257944991191237,0.032542465875546135,0.04980041086673737,0.06125172351797422,0.11671113719542822
-50,73.97905731201172,Greenland,GRL,0.4841270347436269,0.05866251885890961,0.45189685995380086,0.09136864791313808,0.4692460174361865,0.10930517067511876,0.5130672591427962,0.12139121443033218,0.5310369531313578,0.17375728115439415,12,0.052366066724061966,0.017936522761980683,0.03270612905422847,0.05064265181620915,0.06272869557142258,0.11509476229548454
-50,74.92146301269531,Greenland,GRL,0.48086849351723987,0.05715090284744898,0.44885436942179996,0.08945729459325473,0.46814509853720665,0.10865419109662373,0.511193010956049,0.1201278604567051,0.5246179029345512,0.16912136102716127,12,0.04899350057045618,0.019196896503369004,0.03230639174580575,0.05150328824917475,0.06297695760925612,0.1119704581797123
-50,75.86387634277344,Greenland,GRL,0.47208255032698315,0.054691518346468605,0.4386504553258419,0.08512563134233157,0.46351611490050953,0.10706823567549388,0.5013168180982271,0.11630785713593166,0.5106492241223654,0.16081281378865242,12,0.044504956652720765,0.021942604333162308,0.030434112995862968,0.052376717329025275,0.06161633878946305,0.10612129544218382
-50,76.80628204345703,Greenland,GRL,0.4628441085418065,0.05250359823306402,0.4262947042783101,0.08051413670182228,0.45738691588242847,0.10484205186367035,0.48953081170717877,0.11256305625041325,0.49489422390858334,0.1519146772722403,12,0.03935162102182706,0.024327915161848068,0.028010538468758263,0.05233845363060633,0.060059458017349236,0.09941107903917629
-50,77.748687744140625,Greenland,GRL,0.4610322987039884,0.05235196650028229,0.4214754141867161,0.078998468816280365,0.4555422055224578,0.10414557779828708,0.4844888895750046,0.11252482483784358,0.48566999038060504,0.1455218642950058,12,0.03299703945716222,0.025147108982006713,0.026646502315998077,0.05179361129800479,0.060172858337561294,0.09316989779472351
-50,78.69110107421875,Greenland,GRL,0.47541141758362454,0.05564386397600174,0.43177032967408496,0.08206340794761975,0.46511297424634296,0.10875217119852702,0.4884435037771861,0.1158058891693751,0.48721330612897873,0.1434018276631832,12,0.027595938493808106,0.02668876325090727,0.026419543971618012,0.05310830722252528,0.06016202519337337,0.08775796368718147
